koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_disposition,koi_prad_log,koi_depth_log,koi_teq_log,koi_insol_log,koi_model_snr_log
0.868723418,1.4617,197.1,1.87,1998.0,3776.5,23.8,0,1,0,0,5761.0,4.331,1.046,14.774,FALSE POSITIVE,1.0543120297715298,5.288771953704505,7.6004023345004,8.236817694146895,3.2108436531709366
25.30893566,5.7704,153.7,1.77,710.0,60.2,54.2,0,0,0,0,5949.0,4.272,1.292,11.472,CONFIRMED,1.0188473201992472,5.04148775757902,6.566672429803241,4.11414718951828,4.01096295328305
27.25471993,0.73,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,11.679,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
34.10787519,4.1,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,13.109,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
16.61474421,2.77,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,15.245,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
1.412526202,5.49,150.3,36.77,3001.0,19160.84,70.6,0,0,1,1,8468.0,4.114,1.91,11.521,FALSE POSITIVE,3.6315151367243654,5.01926462079431,8.007034012193408,9.860676080316862,4.2710950739666
2.759573341,6.999,382.0,6.42,1198.0,487.37,64.4,0,0,1,1,5640.0,4.52,0.863,14.618,FALSE POSITIVE,2.004179057179289,5.948034989180646,7.089243155027514,6.191073315288528,4.180522258463153
3.79188234,2.15,417.0,1.95,1201.0,492.81,6.6,0,1,1,1,6171.0,4.495,0.91,14.394,FALSE POSITIVE,1.0818051703517284,6.035481432524756,7.091742115095153,6.202150827819839,2.028148247292285
14.38724729,1.9078,1914.1,29.24,725.0,65.41,43.5,0,1,0,0,5830.0,4.479,0.859,15.264,FALSE POSITIVE,3.4091655513113324,7.557525119572514,6.587550014824796,4.195847647552622,3.7954891891721947
58.4302648,7.18,1849.5,3.45,300.0,1.91,34.1,0,0,1,0,4338.0,4.643,0.609,14.782,FALSE POSITIVE,1.4929040961781488,7.523211151826211,5.707110264748875,1.068153081183401,3.55820113047182
0.566717263,2.6079,18.5,0.43,2096.0,4581.82,11.1,0,0,1,1,5544.0,4.438,0.957,13.724,FALSE POSITIVE,0.3576744442718159,2.970414465569701,7.64826303090192,8.430069808154139,2.4932054526026954
13.37935853,8.809,353.5,6.65,1395.0,896.56,36.2,0,0,1,0,6739.0,3.712,2.702,12.301,FALSE POSITIVE,2.0347056478384444,5.870708345972182,7.241366283322318,6.799679970495602,3.616308761279101
13.26255423,4.65,916.4,3.55,766.0,81.56,31.4,0,0,1,0,5973.0,4.506,0.935,15.38,FALSE POSITIVE,1.515127232962859,6.821543582163072,6.642486801367256,4.4135253017332525,3.4781584227982836
20.5696575,4.263,401.5,28.96,650.0,42.09,22.2,0,0,1,0,6098.0,4.562,0.838,14.659,FALSE POSITIVE,3.3998631586490187,5.997695096858618,6.478509642208569,3.763290951627747,3.144152278672264
4.52342256,2.531,219.0,1.7,1195.0,482.25,15.9,0,0,1,0,6211.0,4.437,1.058,15.146,FALSE POSITIVE,0.9932517730102834,5.393627546352361,7.086737934510577,6.18053411808844,2.827313621929028
22.32423657,3.669,1299.3,4.56,611.0,32.87,29.9,0,0,1,0,5648.0,4.489,0.912,15.612,FALSE POSITIVE,1.715598108262491,7.170350286057274,6.416732282512326,3.5225296668296804,3.4307561839036995
0.723947772,2.125,242.7,52.16,3192.0,24641.6,17.7,0,1,1,0,5160.0,3.424,2.897,13.578,FALSE POSITIVE,3.9733062338450447,5.495937960631161,8.068716192714781,10.112231931561187,2.928523523860541
308.544422,18.503,586.8,3.28,330.0,2.81,56.8,0,0,0,0,6325.0,4.274,1.349,13.215,CONFIRMED,1.4539530095937054,6.376386753984817,5.802118375377063,1.3376291891386096,4.056988775678332
0.905679492,2.1164,2299.0,35.74,1882.0,2950.42,59.3,0,1,1,1,5780.0,4.438,1.0,13.38,FALSE POSITIVE,3.6038660797869797,7.7406644019172415,7.5406215286571525,7.990041689451466,4.09933210373314
22.735911,42.435,2311.0,5.07,643.0,40.32,69.4,0,0,1,0,5780.0,4.438,1.0,13.38,FALSE POSITIVE,1.803358605071407,7.7458682297922685,6.467698726104354,3.7213466442514376,4.254193263163997
0.909310626,3.4411,12127.0,48.79,2130.0,4889.6,454.0,1,0,1,1,6370.0,4.41,1.106,14.971,FALSE POSITIVE,3.9078141606540915,9.403272107882152,7.664346632098617,8.495070274328468,6.12029741895095
0.648774274,2.643,231.0,1.08,1659.0,1795.83,26.1,0,1,1,1,5026.0,4.557,0.729,15.399,FALSE POSITIVE,0.7323678937132266,5.44673737166631,7.414572881350589,7.493779280193861,3.299533727885655
32.63286247,3.08,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,14.949,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
173.92851338,2.64,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,10.087,CANDIDATE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
25.64384513,5.05,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,15.832,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
25.58546721,2.28,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,15.161,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
17.47702,54.52,138.3,0.93,676.0,49.24,2.9,0,0,0,0,6116.0,4.579,0.782,14.547,FALSE POSITIVE,0.6575200029167942,4.93662988078576,6.517671272912275,3.9168115221599433,1.3609765531356006
16.88954693,3.41,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,14.736,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
26.77891391,3.12,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,14.005,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
13.33386985,6.51,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,9.563,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
94.10628163,17.21,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,14.748,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
14.71266408,4.21,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,15.557,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
0.696125302,2.0054,14966.0,28.44,1645.0,1739.43,177.2,0,1,0,0,5245.0,4.594,0.674,15.464,FALSE POSITIVE,3.3823542938606757,9.613603056529147,7.406103381237015,7.461887488114648,5.182906515036709
302.38867822,3.1229,41320.0,40.73,238.0,0.76,294.8,0,1,0,0,5328.0,4.499,0.857,14.041,FALSE POSITIVE,3.731220294603461,10.629126124296002,5.476463551931511,0.5653138090500605,5.689683550276699
305.0762469,6.255,4042.8,7.82,284.0,1.53,113.4,0,0,0,0,5716.0,4.348,1.155,13.377,CANDIDATE,2.1770218700187,8.3049401229332,5.652489180268651,0.9282193027394289,4.739701078945697
5.24372504,17.136,234.4,20.41,1017.0,253.25,51.6,0,0,1,1,5772.0,4.452,0.867,14.579,FALSE POSITIVE,3.0638581026015914,5.461286194826176,6.925595197110468,5.538318034928669,3.9627161197436642
18.795269797,9.9816,28241.0,30.77,899.0,154.05,3596.6,0,1,0,0,5623.0,3.925,1.841,13.941,FALSE POSITIVE,3.4585224482814247,10.248565510629197,6.802394763324311,5.043747645546458,8.188022235456497
42.2625935,4.465,692.2,12.62,855.0,126.27,40.7,0,1,1,0,5432.0,3.55,3.581,13.754,FALSE POSITIVE,2.611539300721366,6.541318557841451,6.752270376141742,4.846310814003956,3.7305011288047556
3.549386251,2.4342,50664.0,24.15,1142.0,402.76,108.2,0,1,0,0,5759.0,4.495,0.892,15.895,FALSE POSITIVE,3.224857896545748,10.832990615882418,7.04141166379481,6.000820642032007,4.693181063310805
29.92208104,2.7716,345.3,3.09,782.0,88.52,37.6,0,0,0,0,6127.0,4.055,1.637,13.377,CONFIRMED,1.4085449700547104,5.847305451408376,6.663132695990803,4.494462064003669,3.653252276470785
0.566812588,3.596,17.1,0.71,3089.0,21653.56,17.5,1,0,1,1,6194.0,3.971,1.718,12.756,FALSE POSITIVE,0.5364933705145685,2.89591193827178,8.035926369891792,9.982971334809191,2.917770732084279
9.94221873,2.453,486.5,19.64,754.0,76.56,12.6,0,0,1,1,5213.0,4.434,0.917,14.129,FALSE POSITIVE,3.027230940613362,6.189290290437902,6.626717749249025,4.351051830374451,2.6100697927420065
9.06557317,1.6208,243.4,1.46,880.0,141.9,24.9,0,0,1,0,6075.0,4.51,0.916,14.005,FALSE POSITIVE,0.9001613499442714,5.4988062272974405,6.78105762593618,4.9621450849358215,3.254242968705492
4.9432827,40.01,27.1,1.21,1739.0,2161.95,12.9,0,0,0,0,6701.0,3.907,2.236,11.833,FALSE POSITIVE,0.7929925155296614,3.3357695763397,7.461640392208575,7.679228309643345,2.631888840136646
7.35390869,2.061,92.9,2.29,1483.0,1141.53,11.1,0,0,1,0,6385.0,3.868,2.327,12.865,FALSE POSITIVE,1.1908875647772805,4.542230386214217,7.302496423727326,7.041000380629308,2.4932054526026954
15.7455586,13.877,161.1,1.41,743.0,71.98,37.6,0,0,1,0,6089.0,4.495,0.95,13.276,FALSE POSITIVE,0.8796267475025636,5.08821342874163,6.612041034833092,4.290185431008302,3.653252276470785
0.566796615,1.999,47.8,0.59,2077.0,4426.68,8.5,1,0,1,1,5858.0,4.553,0.849,15.111,FALSE POSITIVE,0.46373401623214017,3.8877303128591016,7.639161171659173,8.395631023827773,2.2512917986064953
8.48651582,5.267,110.8,1.34,1060.0,298.03,21.1,0,0,0,0,6178.0,4.269,1.267,13.573,CONFIRMED,0.8501509293696101,4.716711560720999,6.966967138613983,5.700543902805682,3.0955776085237074
2.189092892,5.1128,1871.5,33.45,1446.0,1034.43,150.7,1,0,1,1,6106.0,4.487,0.966,15.741,FALSE POSITIVE,3.539508997459668,7.535029715391374,7.277247726631484,6.942572078357499,5.021904886354487
2.40435335,4.07,70.6,3.05,2454.0,8577.88,27.1,0,0,1,1,6103.0,3.568,3.358,13.25,FALSE POSITIVE,1.3987168811184478,4.2710950739666,7.805882040228621,9.057058647830889,3.3357695763397
220.9290121,7.335,2456.5,5.24,299.0,1.89,70.4,0,1,0,0,5893.0,4.483,0.941,14.707,FALSE POSITIVE,1.8309801823813363,7.8068998520213215,5.703782474656201,1.0612565021243408,4.268297869345539
3.1877519,14.836,452.3,19.66,1141.0,400.3,83.2,1,0,1,0,5532.0,4.489,0.896,14.64,FALSE POSITIVE,3.0281994636914926,6.116554157946804,7.040536390215956,5.994709277272871,4.4331949212482815
3.76565247,1.557,92.4,0.87,1108.0,356.3,9.1,0,0,0,0,5815.0,4.54,0.877,14.688,CANDIDATE,0.6259384308664953,4.536891345234797,7.011213987350367,5.878575765029364,2.312535423847214
10.72396374,3.8439,13518.0,39.84,783.0,88.64,127.7,0,1,0,0,5582.0,4.445,0.905,15.613,FALSE POSITIVE,3.7096619932964647,9.511851382364405,6.664409020350408,4.495801648932726,4.857484114602081
119.67747,32.274,3254.1,36.8,379.0,4.9,52.0,1,0,1,1,6075.0,4.486,0.969,15.933,FALSE POSITIVE,3.632309102625542,8.087978276136965,5.940171252720432,1.7749523509116738,3.970291913552122
185.9526325,3.5964,11107.0,50.98,343.0,3.28,147.3,0,1,0,0,5813.0,4.33,1.164,14.305,FALSE POSITIVE,3.950859029213344,9.31542084842669,5.840641657373398,1.4539530095937054,4.999237249143887
103.62650922,6.89,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,12.596,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
41.077590334,6.20583,134480.0,23.2,346.0,3.37,5518.2,0,1,0,0,4451.0,4.654,0.62,11.762,FALSE POSITIVE,3.186352633162641,11.80917820410482,5.849324779946859,1.4747630091074988,8.615988201231898
2.99540439,6.172,223.2,65.37,2195.0,5493.46,45.6,0,0,1,1,6106.0,3.633,3.09,13.173,FALSE POSITIVE,4.195245147157833,5.4125385106380595,7.694392802629421,8.611495590853199,3.8416005411316
10.5994606,9.484,128.8,1.28,896.0,152.67,11.2,0,0,0,0,6194.0,4.445,1.069,15.284,CANDIDATE,0.8241754429663495,4.86599480426999,6.799055862058796,5.034807446067241,2.501435951739211
63.934965,12.71,1119.5,44.59,525.0,18.0,45.6,1,0,1,1,5209.0,3.999,1.595,14.339,FALSE POSITIVE,3.8196883942253503,7.021530293240982,6.26530121273771,2.9444389791664403,3.8416005411316
38.4769457,5.825,259.4,4.79,814.0,103.72,18.4,1,0,1,1,6079.0,3.834,2.163,13.404,FALSE POSITIVE,1.7561322915849038,5.562218910334414,6.703188113240863,4.651290121601645,2.9652730660692823
37.3228722,7.2146,307.5,35.34,1654.0,1769.88,42.6,0,0,0,0,4907.0,2.41,19.53,13.573,CONFIRMED,3.592919062968025,5.731721843345443,7.411556287811163,7.479231877158506,3.775057150354989
1.664980224,1.7455,230.8,3.68,1921.0,3223.3,47.6,0,0,1,0,5792.0,4.058,1.567,13.831,FALSE POSITIVE,1.5432981099295553,5.445874930905651,7.561121589530238,8.078471151406621,3.883623530906448
16.6094904,3.189,272.9,1.82,766.0,81.28,12.7,0,0,1,1,6047.0,4.395,1.05,14.926,FALSE POSITIVE,1.0367368849500223,5.612763076269032,6.642486801367256,4.4101280647847565,2.617395832834079
0.566789505,5.835,54.6,3.37,2038.0,4051.92,12.6,0,0,1,1,5894.0,4.585,0.784,15.456,FALSE POSITIVE,1.4747630091074988,4.018183201256536,7.620214770574455,8.307192887968169,2.6100697927420065
2.62982665,6.213,126.4,17.88,1968.0,3542.64,24.6,0,0,1,1,6712.0,4.053,1.846,13.395,FALSE POSITIVE,2.9381031607173544,4.847331743138063,7.585281078639126,8.17290972642992,3.242592351485517
2.69787749,1.915,116.8,1.5,1512.0,1235.14,8.3,0,1,1,0,5609.0,4.114,1.348,13.265,FALSE POSITIVE,0.9162907318741551,4.768988271217486,7.321849713788356,7.119748900211646,2.2300144001592104
5.23340265,3.242,242.1,1.15,851.0,124.02,12.7,0,0,1,1,5266.0,4.611,0.741,15.516,FALSE POSITIVE,0.7654678421395714,5.493472881322077,6.747586526829315,4.828473724503667,2.617395832834079
3.51289168,3.313,131.0,1.12,1161.0,429.42,27.3,0,1,1,1,5523.0,4.395,0.981,13.76,FALSE POSITIVE,0.7514160886839212,4.882801922586371,7.057897937411856,6.064761476169439,3.342861804649192
14.092583189,4.1536,530.4,1.82,597.0,30.1,17.8,0,0,0,0,5081.0,4.596,0.77,15.753,CONFIRMED,1.0367368849500223,6.275515033325713,6.393590753950631,3.4372078191851885,2.9338568698359033
9.087508013,2.7597,140.6,1.37,987.0,224.7,2.5,0,0,1,0,6078.0,4.297,1.119,14.172,FALSE POSITIVE,0.8628899551470399,4.953006181259619,6.895682697747868,5.41920668382349,1.252762968495368
0.65244373,1.471,610.7,2.17,1969.0,3546.43,41.8,0,1,1,0,5638.0,4.488,0.883,15.665,FALSE POSITIVE,1.1537315878891892,6.416241966248519,7.585788821732034,8.173978676633736,3.756538102587751
1.332564704,5.9775,1049.5,30.04,1692.0,1945.27,124.0,0,0,1,1,6046.0,4.486,0.972,14.923,FALSE POSITIVE,3.435276695315018,6.957021520285055,7.4342573821331355,7.573669999267534,4.8283137373023015
2.636899795,0.9105,426.2,49.84,1179.0,456.22,27.6,0,1,0,0,5524.0,4.54,0.847,14.72,FALSE POSITIVE,3.928683446321253,6.057252287645985,7.07326971745971,6.125164675495825,3.353406717825807
0.660629055,5.894,231.6,17.38,2032.0,4040.43,103.3,1,0,1,1,6024.0,4.55,0.849,13.872,FALSE POSITIVE,2.911263116927541,5.449320240084564,7.617267813628347,8.304353868722032,4.647271362006727
0.885123683,3.3865,113.3,1.14,1961.0,3477.17,42.0,0,0,1,1,5979.0,4.44,0.998,14.152,FALSE POSITIVE,0.76080582903376,4.738826570800765,7.581719640125308,8.154261572385606,3.7612001156935624
471.65421,3.456,479.7,4.11,313.0,2.26,12.5,1,0,0,0,6061.0,4.025,1.653,13.681,FALSE POSITIVE,1.631199404215613,6.175243374899915,5.749392985908253,1.1817271953786161,2.6026896854443837
1.221204888,1.8511,111.6,1.1,1772.0,2334.4,27.3,0,0,1,0,5874.0,4.378,0.997,14.135,FALSE POSITIVE,0.7419373447293773,4.72384171570559,7.480428306074208,7.755938461641614,3.342861804649192
135.90795753,1.83,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,11.579,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
0.959853772,1.9163,55.8,1.3,2468.0,8768.54,27.1,0,1,1,0,6061.0,4.025,1.653,11.787,FALSE POSITIVE,0.832909122935104,4.039536325727106,7.81156848934518,9.07903963245126,3.3357695763397
0.592243731,1.386,3992.4,6.77,1551.0,1361.22,303.8,0,0,0,0,4920.0,4.664,0.591,15.653,CANDIDATE,2.050270164379556,8.292398277352797,7.347299700743164,7.216871000831282,5.7196558238124915
46.882525,1.93,343.5,1.91,513.0,16.4,4.9,0,0,0,0,6045.0,4.494,0.955,15.256,FALSE POSITIVE,1.068153081183401,5.842094090453713,6.2422232654551655,2.856470206220483,1.7749523509116738
20.7191626,3.912,184.4,1.85,790.0,92.2,8.9,0,0,0,1,5837.0,4.143,1.366,11.413,FALSE POSITIVE,1.0473189942805592,5.2225156531317545,6.673297967767654,4.534747721691546,2.2925347571405443
399.37587,21.25,552.2,3.93,326.0,2.66,11.9,0,0,0,0,6098.0,4.069,1.618,13.281,CANDIDATE,1.5953389880545987,6.3157195997906035,5.7899601708972535,1.297463147413275,2.5572273113676265
16.60973843,4.515,667.8,6.64,579.0,26.59,29.7,0,1,1,0,5238.0,4.603,0.752,14.659,FALSE POSITIVE,2.033397603178429,6.505485061770492,6.363028103540465,3.3174533882291946,3.4242626545931514
54.323118,25.863,538.0,5.06,706.0,58.78,19.2,0,0,0,0,6988.0,4.155,1.67,14.478,FALSE POSITIVE,1.801709800081223,6.289715570908998,6.561030665896573,4.090671156855792,3.005682604407159
5.803127153,4.9041,58570.0,19.04,886.0,145.32,639.3,0,1,0,0,5533.0,4.577,0.795,15.896,FALSE POSITIVE,2.997730276216664,10.977994972525236,6.787844982309579,4.98579600408261,6.461936816524757
35.51619219,2.5,10984.0,719.49,504.0,15.2,85.4,0,1,0,0,5514.0,4.505,0.871,12.481,FALSE POSITIVE,6.579931536092738,9.30428598481871,6.22455842927536,2.785011242238338,4.45898767581001
0.589049151,2.25397,61953.0,39.51,1959.0,3495.15,1227.6,0,1,0,0,5592.0,4.51,0.771,13.643,FALSE POSITIVE,3.701548857214599,11.034147453173013,7.580699752224563,8.159417642033471,7.113630588729827
80.2321467,4.656,888.7,3.24,380.0,4.91,24.9,0,0,0,0,5436.0,4.505,0.888,14.32,CONFIRMED,1.4445632692438664,6.790884327250722,5.942799375126701,1.776645831418007,3.254242968705492
41.88970036,1.35,1304.4,32.16,515.0,16.66,20.9,0,0,0,0,5952.0,4.519,0.907,14.74,CANDIDATE,3.501344330267094,7.1742647862011175,6.246106765481563,2.8713021951758138,3.086486636822455
1.791406261,2.8159,345.5,4.51,1579.0,1466.9,60.7,0,0,1,0,6092.0,4.453,1.028,14.574,FALSE POSITIVE,1.706564623164823,5.847882818629958,7.365180126021013,7.291588086963188,4.122283930911342
1.25483232,2.67,117.6,2.89,2748.0,13493.55,11.4,0,1,1,0,6168.0,3.75,2.572,13.298,FALSE POSITIVE,1.358409157630355,4.775756486563625,7.918992488165245,9.51004117921254,2.517696472610991
5.71483873,2.748,286.2,1.26,842.0,118.73,18.0,0,0,1,1,5193.0,4.535,0.755,14.167,FALSE POSITIVE,0.8153648132841945,5.660178837174069,6.736966958001855,4.785239207728752,2.9444389791664403
17.5859472,3.815,509.5,2.24,700.0,56.81,8.4,0,0,1,0,5780.0,4.438,1.0,13.7,FALSE POSITIVE,1.1755733298042381,6.23539063760472,6.55250788703459,4.057161771094385,2.2407096892759584
1.332567005,6.3373,401.3,27.36,2007.0,3837.83,110.6,1,0,1,1,6388.0,4.284,1.223,13.406,FALSE POSITIVE,3.344979701663927,5.997198078955742,7.60489448081162,8.252922911655105,4.71492104994721
10.32736351,1.889,126.9,1.25,838.0,116.56,9.7,0,0,0,0,5757.0,4.431,1.017,14.5,CONFIRMED,0.8109302162163288,4.851248708584797,6.732210706467206,4.766948841550716,2.3702437414678603
2.54557259,5.636,529.0,1.97,1234.0,549.8,36.0,0,1,1,0,5718.0,4.549,0.863,15.298,FALSE POSITIVE,1.0885619528146082,6.272877006546167,7.118826249062078,6.311371766854499,3.6109179126442243
0.704541784,1.0726,275.2,1.72,2121.0,4778.23,38.4,0,1,1,0,6063.0,4.476,1.012,15.192,FALSE POSITIVE,1.000631880307906,5.621125240975192,7.660114319173928,8.472034724643349,3.673765816303888
0.697996932,4.3323,9094.6,28.06,1604.0,1560.69,244.1,0,1,1,0,5176.0,4.636,0.695,15.859,FALSE POSITIVE,3.369362658142137,9.115546059089636,7.380879035564116,7.35352384719482,5.501666290534067
6.63449721,22.982,919.1,85.25,1719.0,2067.13,160.1,1,0,0,0,6487.0,3.696,2.817,12.842,FALSE POSITIVE,4.457250055911469,6.824482359788315,7.450079569807499,7.634400096321791,5.082025290182929
110.9215892,5.282,498.0,3.71,443.0,9.12,48.2,0,0,1,0,5725.0,4.148,1.384,12.037,FALSE POSITIVE,1.5496879080283263,6.212606095751519,6.095824562432225,2.3145136638593193,3.8958936234982624
3.88673217,20.491,761.7,21.04,1050.0,287.4,119.0,0,1,1,1,5798.0,4.589,0.767,14.197,FALSE POSITIVE,3.092858984284714,6.636864769170193,6.957497370876951,5.664348405410794,4.787491742782046
1.544928892,1.43586,5817.3,13.43,1997.0,3765.46,1109.7,0,1,0,0,6309.0,4.199,1.412,13.308,CONFIRMED,2.6693093727857793,8.668763401837142,7.599901959208498,8.233890847270422,7.012745726173074
11.76921923,3.219,519.3,3.12,868.0,134.04,27.4,0,1,1,0,6215.0,4.44,1.052,14.986,FALSE POSITIVE,1.415853163361435,6.254405568296257,6.767343125265392,4.905571030847647,3.3463891451671604
44.638983058,3.04001,36830.0,50.33,551.0,21.86,488.5,0,1,0,0,6197.0,4.449,1.035,15.51,FALSE POSITIVE,3.9382753765722116,10.51409516084895,6.313548046277095,3.129388658366665,6.193384461970565
1.236866732,1.242,187.2,1.75,1569.0,1439.3,14.2,0,0,0,0,5621.0,4.514,0.879,15.388,CANDIDATE,1.0116009116784799,5.23750522715128,7.358830898342354,7.272606704205004,2.7212954278522306
174.95980475,5.23,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,15.246,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
1.926888595,1.235,130.0,1.31,1619.0,1622.18,11.7,1,0,1,0,6268.0,4.429,1.1,14.809,FALSE POSITIVE,0.8372475245337022,4.875197323201151,7.3901814282264295,7.392142467095135,2.5416019934645457
34.1420506,2.945,788.0,1.06,248.0,0.89,13.3,0,0,0,0,3526.0,4.866,0.383,15.921,CONFIRMED,0.7227059828014898,6.670766320845874,5.517452896464707,0.636576829071551,2.6602595372658615
0.241842544,0.7257,203.3,1.16,2689.0,12357.89,29.3,0,0,0,0,5834.0,4.577,0.797,15.525,FALSE POSITIVE,0.7701082216960736,5.319589501823576,7.897296472595885,9.422130921153654,3.4111477125153233
0.865759153,0.8408,191.6,1.53,2100.0,4616.69,18.7,0,0,1,0,6249.0,4.428,1.076,15.232,FALSE POSITIVE,0.9282193027394289,5.260615499364025,7.650168700845001,8.437649859034103,2.9806186357439426
1.332035996,1.391,136.8,0.85,1365.0,823.09,12.6,0,0,0,0,5376.0,4.616,0.73,15.682,CANDIDATE,0.6151856390902335,4.925803358579558,7.2196420401307355,6.714279747246012,2.6100697927420065
8.68910764,1.1627,1679.0,0.49,211.0,0.47,9.6,0,0,0,0,2703.0,5.274,0.118,17.131,CONFIRMED,0.3987761199573678,7.426549072397305,5.356586274672012,0.3852624007906449,2.3608540011180215
0.63624396,4.0,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,11.29,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
4.4040248,2.41,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,14.814,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
9.81101738,2.09,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,14.656,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
8.71980135,3.7454,160.4,1.53,987.0,224.47,22.7,0,0,0,0,5970.0,4.317,1.2,13.804,CONFIRMED,0.9282193027394289,5.083885755835849,6.895682697747868,5.418187112398421,3.1654750481410856
7.00821787,3.812,116.4,1.29,1062.0,300.58,19.2,0,0,0,0,5970.0,4.317,1.2,13.804,CONFIRMED,0.8285518175661483,4.765586907393996,6.968850378341948,5.70903532093765,3.005682604407159
0.903583394,1.5942,1027.1,33.18,2162.0,5162.98,151.7,0,1,1,0,6455.0,4.41,1.101,14.811,FALSE POSITIVE,3.5316406776874447,6.935467717548673,7.679251425953058,8.54946287899234,5.028475212224587
0.99014722,0.9394,321.1,1.34,1433.0,997.75,23.0,0,1,1,0,5072.0,4.606,0.747,15.896,FALSE POSITIVE,0.8501509293696101,5.774862056337153,7.2682230211595655,6.906504497080484,3.1780538303479458
138.61227705,13.79,421.1,2.39,878.0,141.6,23.0,0,0,0,0,5767.0,4.438,1.0,15.072,FALSE POSITIVE,1.220829921392359,6.045242252788453,6.778784897685177,4.960043507980195,3.1780538303479458
0.77359329,1.7603,80.6,0.82,1890.0,3022.82,21.7,0,1,1,1,5747.0,4.508,0.907,14.615,FALSE POSITIVE,0.598836501088704,4.401829261970061,7.544861068658458,8.014276211718288,3.122364924487357
0.306937807,0.5925,119.2,0.82,2142.0,5019.53,29.3,0,1,0,0,5088.0,4.58,0.741,14.409,FALSE POSITIVE,0.598836501088704,4.789157022101107,7.669961995473577,8.521290784802085,3.4111477125153233
0.716531851,0.655,78.9,1.11,2034.0,4063.57,17.9,0,0,0,0,5552.0,4.349,1.03,13.458,CANDIDATE,0.7466879474879752,4.380775852772229,7.618251097876695,8.31006323532889,2.9391619220655967
0.637487312,1.9626,211.3,1.75,2334.0,7053.67,25.0,0,0,1,0,6173.0,4.39,1.083,15.315,FALSE POSITIVE,1.0116009116784799,5.35800036870921,7.755767170102998,8.861445087856273,3.258096538021482
5.71489488,2.0705,292.5,1.41,908.0,160.68,21.2,0,0,0,0,5552.0,4.555,0.833,15.011,FALSE POSITIVE,0.8796267475025636,5.681877639268151,6.812345094177479,5.085619073095366,3.100092288878234
